time,cell,A,B,C
129,0,0.993931,0.00606915,2.26349e-08
129,1,0.662827,0.00383949,1.55405e-08
129,2,0.331106,0.00222742,6.34429e-09
130,0,0.993884,0.00611606,2.29855e-08
130,1,0.662797,0.00386917,1.57812e-08
130,2,0.331089,0.00224463,6.44254e-09
131,0,0.993837,0.00616296,2.33388e-08
131,1,0.662768,0.00389885,1.60238e-08
131,2,0.331071,0.00226183,6.54154e-09
132,0,0.99379,0.00620986,2.36947e-08
132,1,0.662738,0.00392852,1.62682e-08
132,2,0.331054,0.00227904,6.6413e-09
133,0,0.993743,0.00625675,2.40533e-08
133,1,0.662708,0.00395819,1.65144e-08
133,2,0.331037,0.00229625,6.74181e-09
134,0,0.993696,0.00630365,2.44147e-08
134,1,0.662679,0.00398787,1.67625e-08
134,2,0.33102,0.00231345,6.84307e-09
135,0,0.993649,0.00635054,2.47787e-08
135,1,0.662649,0.00401754,1.70124e-08
135,2,0.331003,0.00233066,6.94508e-09
136,0,0.993603,0.00639743,2.51454e-08
136,1,0.662619,0.0040472,1.72642e-08
136,2,0.330985,0.00234786,7.04785e-09
137,0,0.993556,0.00644432,2.55147e-08
137,1,0.66259,0.00407687,1.75178e-08
137,2,0.330968,0.00236506,7.15137e-09
138,0,0.993509,0.0064912,2.58868e-08
138,1,0.66256,0.00410654,1.77733e-08
138,2,0.330951,0.00238226,7.25565e-09
139,0,0.993462,0.00653809,2.62616e-08
139,1,0.66253,0.0041362,1.80306e-08
139,2,0.330934,0.00239946,7.36067e-09
140,0,0.993415,0.00658497,2.6639e-08
140,1,0.662501,0.00416587,1.82898e-08
140,2,0.330917,0.00241666,7.46645e-09
141,0,0.993368,0.00663185,2.70192e-08
141,1,0.662471,0.00419553,1.85508e-08
141,2,0.330899,0.00243386,7.57299e-09
142,0,0.993321,0.00667872,2.7402e-08
142,1,0.662441,0.00422519,1.88137e-08
142,2,0.330882,0.00245106,7.68027e-09
143,0,0.993274,0.0067256,2.77875e-08
143,1,0.662412,0.00425485,1.90783e-08
143,2,0.330865,0.00246826,7.78831e-09
144,0,0.993228,0.00677247,2.81757e-08
144,1,0.662382,0.00428451,1.93449e-08
144,2,0.330848,0.00248545,7.8971e-09
145,0,0.993181,0.00681934,2.85666e-08
145,1,0.662352,0.00431416,1.96133e-08
145,2,0.330831,0.00250265,8.00664e-09
146,0,0.993134,0.00686621,2.89601e-08
146,1,0.662323,0.00434382,1.98835e-08
146,2,0.330813,0.00251984,8.11694e-09
147,0,0.993087,0.00691307,2.93564e-08
147,1,0.662293,0.00437347,2.01556e-08
147,2,0.330796,0.00253703,8.22799e-09
148,0,0.99304,0.00695994,2.97553e-08
148,1,0.662264,0.00440313,2.04295e-08
148,2,0.330779,0.00255423,8.33979e-09
149,0,0.992993,0.0070068,3.01569e-08
149,1,0.662234,0.00443278,2.07053e-08
149,2,0.330762,0.00257142,8.45234e-09
150,0,0.992946,0.00705366,3.05612e-08
150,1,0.662204,0.00446243,2.09829e-08
150,2,0.330745,0.00258861,8.56565e-09
151,0,0.992899,0.00710052,3.09682e-08
151,1,0.662175,0.00449208,2.12623e-08
151,2,0.330728,0.0026058,8.67971e-09
152,0,0.992853,0.00714737,3.13779e-08
152,1,0.662145,0.00452173,2.15436e-08
152,2,0.33071,0.00262299,8.79452e-09
153,0,0.992806,0.00719422,3.17903e-08
153,1,0.662115,0.00455137,2.18268e-08
153,2,0.330693,0.00264017,8.91008e-09
154,0,0.992759,0.00724107,3.22053e-08
154,1,0.662086,0.00458102,2.21118e-08
154,2,0.330676,0.00265736,9.02639e-09
155,0,0.992712,0.00728792,3.26231e-08
155,1,0.662056,0.00461066,2.23986e-08
155,2,0.330659,0.00267455,9.14346e-09
156,0,0.992665,0.00733477,3.30435e-08
156,1,0.662026,0.0046403,2.26873e-08
156,2,0.330642,0.00269173,9.26128e-09
157,0,0.992618,0.00738161,3.34666e-08
157,1,0.661997,0.00466994,2.29778e-08
157,2,0.330624,0.00270892,9.37985e-09
158,0,0.992572,0.00742845,3.38924e-08
158,1,0.661967,0.00469958,2.32701e-08
158,2,0.330607,0.0027261,9.49918e-09
159,0,0.992525,0.00747529,3.43209e-08
159,1,0.661937,0.00472922,2.35644e-08
159,2,0.33059,0.00274328,9.61925e-09
160,0,0.992478,0.00752213,3.4752e-08
160,1,0.661908,0.00475886,2.38604e-08
160,2,0.330573,0.00276047,9.74008e-09
161,0,0.992431,0.00756896,3.51859e-08
161,1,0.661878,0.00478849,2.41583e-08
161,2,0.330556,0.00277765,9.86166e-09
162,0,0.992384,0.00761579,3.56224e-08
162,1,0.661849,0.00481813,2.4458e-08
162,2,0.330538,0.00279483,9.984e-09
163,0,0.992337,0.00766262,3.60616e-08
163,1,0.661819,0.00484776,2.47596e-08
163,2,0.330521,0.002812,1.01071e-08
164,0,0.992291,0.00770945,3.65035e-08
164,1,0.661789,0.00487739,2.5063e-08
164,2,0.330504,0.00282918,1.02309e-08
165,0,0.992244,0.00775628,3.69481e-08
165,1,0.66176,0.00490702,2.53683e-08
165,2,0.330487,0.00284636,1.03555e-08
166,0,0.992197,0.0078031,3.73954e-08
166,1,0.66173,0.00493665,2.56754e-08
166,2,0.33047,0.00286354,1.04808e-08
167,0,0.99215,0.00784992,3.78453e-08
167,1,0.6617,0.00496628,2.59844e-08
167,2,0.330453,0.00288071,1.06069e-08
168,0,0.992103,0.00789674,3.8298e-08
168,1,0.661671,0.00499591,2.62952e-08
168,2,0.330435,0.00289789,1.07338e-08
169,0,0.992056,0.00794356,3.87533e-08
169,1,0.661641,0.00502553,2.66078e-08
169,2,0.330418,0.00291506,1.08614e-08
170,0,0.99201,0.00799037,3.92113e-08
170,1,0.661611,0.00505516,2.69223e-08
170,2,0.330401,0.00293223,1.09897e-08
171,0,0.991963,0.00803719,3.9672e-08
171,1,0.661582,0.00508478,2.72386e-08
171,2,0.330384,0.0029494,1.11188e-08
172,0,0.991916,0.008084,4.01354e-08
172,1,0.661552,0.0051144,2.75568e-08
172,2,0.330367,0.00296658,1.12487e-08
173,0,0.991869,0.00813081,4.06014e-08
173,1,0.661523,0.00514402,2.78768e-08
173,2,0.33035,0.00298375,1.13793e-08
174,0,0.991822,0.00817761,4.10701e-08
174,1,0.661493,0.00517364,2.81987e-08
174,2,0.330332,0.00300091,1.15106e-08
175,0,0.991776,0.00822442,4.15416e-08
175,1,0.661463,0.00520325,2.85224e-08
175,2,0.330315,0.00301808,1.16427e-08
176,0,0.991729,0.00827122,4.20157e-08
176,1,0.661434,0.00523287,2.88479e-08
176,2,0.330298,0.00303525,1.17756e-08
177,0,0.991682,0.00831802,4.24924e-08
177,1,0.661404,0.00526248,2.91753e-08
177,2,0.330281,0.00305242,1.19092e-08
178,0,0.991635,0.00836481,4.29719e-08
178,1,0.661375,0.0052921,2.95045e-08
178,2,0.330264,0.00306958,1.20435e-08
179,0,0.991588,0.00841161,4.34541e-08
179,1,0.661345,0.00532171,2.98356e-08
179,2,0.330247,0.00308675,1.21787e-08
180,0,0.991542,0.0084584,4.39389e-08
180,1,0.661315,0.00535132,3.01685e-08
180,2,0.330229,0.00310391,1.23145e-08
181,0,0.991495,0.00850519,4.44264e-08
181,1,0.661286,0.00538093,3.05032e-08
181,2,0.330212,0.00312107,1.24511e-08
182,0,0.991448,0.00855198,4.49166e-08
182,1,0.661256,0.00541054,3.08398e-08
182,2,0.330195,0.00313824,1.25885e-08
183,0,0.991401,0.00859877,4.54095e-08
183,1,0.661226,0.00544014,3.11783e-08
183,2,0.330178,0.0031554,1.27266e-08
184,0,0.991354,0.00864555,4.5905e-08
184,1,0.661197,0.00546975,3.15185e-08
184,2,0.330161,0.00317256,1.28655e-08
185,0,0.991308,0.00869233,4.64033e-08
185,1,0.661167,0.00549935,3.18606e-08
185,2,0.330144,0.00318972,1.30051e-08
186,0,0.991261,0.00873911,4.69042e-08
186,1,0.661138,0.00552895,3.22046e-08
186,2,0.330126,0.00320687,1.31455e-08
187,0,0.991214,0.00878589,4.74078e-08
187,1,0.661108,0.00555855,3.25504e-08
187,2,0.330109,0.00322403,1.32866e-08
188,0,0.991167,0.00883266,4.79141e-08
188,1,0.661078,0.00558815,3.2898e-08
188,2,0.330092,0.00324119,1.34285e-08
189,0,0.991121,0.00887944,4.8423e-08
189,1,0.661049,0.00561775,3.32475e-08
189,2,0.330075,0.00325834,1.35711e-08
190,0,0.991074,0.00892621,4.89347e-08
190,1,0.661019,0.00564735,3.35989e-08
190,2,0.330058,0.0032755,1.37144e-08
191,0,0.991027,0.00897297,4.9449e-08
191,1,0.66099,0.00567695,3.3952e-08
191,2,0.330041,0.00329265,1.38586e-08
192,0,0.99098,0.00901974,4.9966e-08
192,1,0.66096,0.00570654,3.4307e-08
192,2,0.330024,0.00330981,1.40034e-08
193,0,0.990933,0.0090665,5.04857e-08
193,1,0.66093,0.00573613,3.46639e-08
193,2,0.330006,0.00332696,1.41491e-08
194,0,0.990887,0.00911327,5.1008e-08
194,1,0.660901,0.00576573,3.50226e-08
194,2,0.329989,0.00334411,1.42954e-08
195,0,0.99084,0.00916003,5.15331e-08
195,1,0.660871,0.00579532,3.53831e-08
195,2,0.329972,0.00336126,1.44426e-08
196,0,0.990793,0.00920678,5.20608e-08
196,1,0.660842,0.0058249,3.57455e-08
196,2,0.329955,0.00337841,1.45904e-08
197,0,0.990746,0.00925354,5.25912e-08
197,1,0.660812,0.00585449,3.61097e-08
197,2,0.329938,0.00339556,1.47391e-08
198,0,0.9907,0.00930029,5.31243e-08
198,1,0.660783,0.00588408,3.64757e-08
198,2,0.329921,0.00341271,1.48884e-08
199,0,0.990653,0.00934704,5.36601e-08
199,1,0.660753,0.00591366,3.68436e-08
199,2,0.329903,0.00342985,1.50386e-08
200,0,0.990606,0.00939379,5.41985e-08
200,1,0.660723,0.00594325,3.72133e-08
200,2,0.329886,0.003447,1.51895e-08
201,0,0.990559,0.00944054,5.47396e-08
201,1,0.660694,0.00597283,3.75849e-08
201,2,0.329869,0.00346414,1.53411e-08
202,0,0.990513,0.00948728,5.52834e-08
